ID;INSEE_COM;INSEE_DEP;INSEE_REG;CODE_EPCI;NOM_COM_M;POPULATION;Nb_Ventes;PrixMoyen_M2
COMMUNE_0000000009750602;86295;86;75;200070035;VOULEME;372;2;935
COMMUNE_0000000009737044;78576;78;11;247800618;SAINT REMY L HONORE;1565;32;3201
COMMUNE_0000000009740932;45198;45;24;200066280;MARSAINVILLIERS;296;5;1827
COMMUNE_0000000009728487;59236;59;32;200068500;FLESQUIERES;262;1;736
COMMUNE_0000000009733088;27168;27;28;200035665;CONNELLES;192;NA;NA
COMMUNE_0000000009752579;63378;63;84;200069177;SAINT MAURICE;831;7;1604
COMMUNE_0000000009743622;41228;41;24;200072072;SAINT RIMAY;291;4;1060
COMMUNE_0000000009735664;14087;14;28;241400514;BONNOEIL;135;NA;NA
COMMUNE_0000000009760229;32182;32;76;200042372;LAHAS;179;1;1043
COMMUNE_0000000009762080;83153;83;93;248300543;SAINT MANDRIER SUR MER;5766;151;3755
COMMUNE_0000000009745161;37230;37;24;200043065;SAINT OUEN LES VIGNES;1017;12;1922
COMMUNE_0000000009762865;65466;65;76;246500573;VIELLE LOURON;91;1;3205
COMMUNE_0000000009740023;52256;52;44;200069664;LAFAUCHE;77;NA;NA
COMMUNE_0000000009735167;14190;14;28;241400514;COURCY;139;NA;NA
COMMUNE_0000000009752048;42019;42;84;200065886;BOEN SUR LIGNON;3308;37;1173
COMMUNE_0000000009729363;2331;2;32;240200444;FRANQUEVILLE;116;4;830
COMMUNE_0000000009732702;14068;14;28;200065597;BIEVILLE BEUVILLE;3317;3;3134
COMMUNE_0000000009739126;54094;54;44;200035772;BRALLEVILLE;175;1;2667
COMMUNE_0000000009755997;15087;15;84;200066678;LACAPELLE DEL FRAISSE;336;1;784
COMMUNE_0000000009741526;52385;52;44;200072999;PERRUSSE;31;NA;NA
COMMUNE_0000000009736308;67437;67;44;200068112;SAVERNE;11151;NA;NA
COMMUNE_0000000009728842;80686;80;32;200070951;RUBEMPRE;723;6;1977
COMMUNE_0000000009727280;62811;62;32;200069037;THEROUANNE;1135;9;1406
COMMUNE_0000000009742639;72312;72;52;200040475;SAINT PIERRE DES BOIS;237;3;879
COMMUNE_0000000009744698;25365;25;27;200068294;MANCENANS;312;NA;NA
COMMUNE_0000000009756489;46250;46;76;200035327;SAINT CAPRAIS;71;NA;NA
COMMUNE_0000000009760766;32455;32;76;243200508;TRONCENS;184;2;851
COMMUNE_0000000009736828;57756;57;44;200068146;XOUAXANGE;302;NA;NA
COMMUNE_0000000009755494;43008;43;84;244301123;ARLEMPDES;134;NA;NA
COMMUNE_0000000009733224;14019;14;28;241400555;ARGANCHY;231;1;2205
COMMUNE_0000000009740030;52044;52;44;200069664;ROCHES BETTAINCOURT;575;5;722
COMMUNE_0000000009752475;73065;73;84;200069110;CHAMBERY;59183;132;2416
COMMUNE_0000000009727594;62642;62;32;200072460;OURTON;770;1;721
COMMUNE_0000000009759524;32416;32;76;200034726;SARRANT;368;5;1557
COMMUNE_0000000009737252;29117;29;53;242900553;LANNILIS;5533;50;1611
COMMUNE_0000000009744865;41031;41;24;200030385;CELLETTES;2623;30;1802
COMMUNE_0000000009740899;89467;89;27;248900748;VILLETHIERRY;840;11;1574
COMMUNE_0000000009732328;57165;57;44;200067650;DALEM;624;NA;NA
COMMUNE_0000000009755187;33393;33;75;200070092;SAINT DENIS DE PILE;5411;87;1750
COMMUNE_0000000009737744;67276;67;44;246700306;LUTZELHOUSE;1904;NA;NA
COMMUNE_0000000009736716;50282;50;28;200069425;LUOT;265;2;1142
COMMUNE_0000000009745683;21463;21;27;200071017;NORMIER;43;NA;NA
COMMUNE_0000000009730899;8424;8;44;240800920;SOMMAUTHE;115;NA;NA
COMMUNE_0000000009735046;95323;95;11;249500109;JOUY LE MOUTIER;16044;180;2820
COMMUNE_0000000009752682;17273;17;75;200041523;PERIGNAC;1008;8;1146
COMMUNE_0000000009738998;22160;22;53;200069391;NOYAL;889;7;1455
COMMUNE_0000000009756549;33427;33;75;200069599;SAINT LAURENT DU BOIS;254;7;1428
COMMUNE_0000000009749091;39363;39;27;200012060;MONTREVEL;94;1;1167
COMMUNE_0000000009729114;8189;8;44;200041622;GIRONDELLE;150;NA;NA
COMMUNE_0000000009743707;56015;56;53;245614383;BERRIC;1843;31;1724
COMMUNE_0000000009740319;67360;67;44;200030526;OHNENHEIM;1015;NA;NA
COMMUNE_0000000009749108;1380;1;84;200071751;SAINT NIZIER LE BOUCHOUX;683;1;753
COMMUNE_0000000009758651;40102;40;75;200035541;GABARRET;1293;11;879
COMMUNE_0000000009762312;11158;11;76;200071926;GAJA ET VILLEDIEU;292;1;563
COMMUNE_0000000009746067;49361;49;52;200071876;VARENNES SUR LOIRE;1829;15;1647
COMMUNE_0000000009740656;35107;35;53;243500774;ERCE PRES LIFFRE;1785;15;1682
COMMUNE_0000000009735861;54294;54;44;200041515;LANDREMONT;146;3;2066
COMMUNE_0000000009753076;42256;42;84;200065886;SAINT MARCELLIN EN FOREZ;4760;57;2005
COMMUNE_0000000009734724;50512;50;28;200066389;SAINT MARTIN DE BONFOSSE;531;6;1527
COMMUNE_0000000009757192;47224;47;75;244701355;ROMESTAING;168;3;1055
COMMUNE_0000000009763141;66140;66;76;200027183;PEZILLA LA RIVIERE;3587;15;2042
COMMUNE_0000000009739166;52131;52;44;200044253;CIRFONTAINES EN ORNOIS;76;NA;NA
COMMUNE_0000000009746209;21596;21;27;200070894;SAVOUGES;371;3;1636
COMMUNE_0000000009749493;74001;74;84;200071967;ABONDANCE;1408;26;3275
COMMUNE_0000000009742988;53084;53;52;200048551;CRAON;4513;54;1210
COMMUNE_0000000009751194;1431;1;84;240100883;VAUX EN BUGEY;1228;14;1693
COMMUNE_0000000009743079;90079;90;27;200069060;PETITMAGNY;291;3;1592
COMMUNE_0000000009756620;26334;26;84;242600492;SALETTES;148;1;2375
COMMUNE_0000000009757107;12201;12;76;200067478;RODELLE;1075;2;1367
COMMUNE_0000000009751382;17025;17;75;200041689;AUMAGNE;710;6;1627
COMMUNE_0000000009756761;47301;47;75;200030674;SEYCHES;1047;12;1139
COMMUNE_0000000009745756;37208;37;24;243700754;SAINT AVERTIN;14988;187;2526
COMMUNE_0000000009761817;64133;64;75;246401756;BOEIL BEZING;1274;2;1612
COMMUNE_0000000009739282;77096;77;11;200072346;CHARTRETTES;2565;52;3025
COMMUNE_0000000009736739;22269;22;53;200067981;RUNAN;233;3;814
COMMUNE_0000000009744074;68273;68;44;200066041;RIESPACH;664;NA;NA
COMMUNE_0000000009738413;28191;28;24;200069953;HANCHES;2709;41;2325
COMMUNE_0000000009753193;16014;16;75;200029734;ANGEDUC;125;1;1230
COMMUNE_0000000009741604;45149;45;24;200067668;FOUCHEROLLES;288;5;1272
COMMUNE_0000000009750416;74081;74;84;200033116;CLUSES;17371;154;2041
COMMUNE_0000000009729161;2525;2;32;200071892;MORCOURT;574;NA;NA
COMMUNE_0000000009748538;71047;71;27;200070316;BOURBON LANCY;5034;32;951
COMMUNE_0000000009734591;27140;27;28;200072312;CHAMBRAY;425;1;2190
COMMUNE_0000000009735874;54370;54;44;200070563;MINORVILLE;235;2;492
COMMUNE_0000000009727265;59400;59;32;245900758;MERVILLE;9842;84;1485
COMMUNE_0000000009728945;2814;2;32;200071983;VILLERS LES GUISE;173;NA;NA
COMMUNE_0000000009741383;53129;53;52;200083392;LAUNAY VILLIERS;386;5;1034
COMMUNE_0000000009758798;12080;12;76;200067155;COUPIAC;397;NA;NA
COMMUNE_0000000009749377;71354;71;27;200071884;POISSON;566;5;1068
COMMUNE_0000000009741616;45255;45;24;244500419;PREFONTAINES;451;3;845
COMMUNE_0000000009744388;68025;68;44;200066041;BENDORF;207;NA;NA
COMMUNE_0000000009761344;64520;64;75;200067296;SERRES MORLAS;777;NA;NA
COMMUNE_0000000009751292;63460;63;84;200071215;VILLOSANGES;334;2;1102
COMMUNE_0000000009746760;21274;21;27;200071173;FOISSY;165;NA;NA
COMMUNE_0000000009727680;59105;59;32;200041960;BOUVIGNIES;1540;16;2192
COMMUNE_0000000009748798;86157;86;75;200069854;MIGNALOUX BEAUVOIR;4356;30;2118
COMMUNE_0000000009735055;78609;78;11;200059889;TESSANCOURT SUR AUBETTE;1017;12;2912
COMMUNE_0000000009739740;91495;91;11;200017846;PLESSIS SAINT BENOIST;318;5;1973
COMMUNE_0000000009763131;2B050;2B;94;242020105;CALVI;5442;1;8684
COMMUNE_0000000009759574;40091;40;75;200030435;DUHORT BACHEN;663;8;1148
COMMUNE_0000000009761607;64039;64;75;200067262;AREN;247;NA;NA
COMMUNE_0000000009731023;60379;60;32;246000855;MAREUIL LA MOTTE;654;9;1545
COMMUNE_0000000009757529;47125;47;75;200068922;LACEPEDE;323;5;1140
COMMUNE_0000000009728451;59035;59;32;200043263;AVESNELLES;2496;19;1138
COMMUNE_0000000009749379;71233;71;27;200071884;HOPITAL LE MERCIER;303;3;1605
COMMUNE_0000000009731889;50299;50;28;200067205;MESNIL;218;1;583
COMMUNE_0000000009762182;31270;31;76;200072643;LANDORTHE;985;5;1448
COMMUNE_0000000009742471;52362;52;44;200072999;ORBIGNY AU MONT;135;NA;NA
COMMUNE_0000000009740765;88087;88;44;200068757;CHANTRAINE;3194;62;1562
COMMUNE_0000000009753082;42021;42;84;200065886;BOISSET SAINT PRIEST;1208;13;1926
COMMUNE_0000000009759385;6010;6;93;240600585;BAR SUR LOUP;2976;16;3648
COMMUNE_0000000009753679;17458;17;75;200041523;VANZAC;149;2;1398
COMMUNE_0000000009733091;27375;27;28;200035665;LOUVIERS;18538;4;1278
COMMUNE_0000000009738772;10114;10;44;200000545;CRANCEY;730;14;1082
COMMUNE_0000000009763563;2A071;2A;94;242010130;CASALABRIVA;209;1;1828
COMMUNE_0000000009741255;89387;89;27;248900334;SENS;25913;386;1505
COMMUNE_0000000009739918;67398;67;44;200030526;RICHTOLSHEIM;335;NA;NA
COMMUNE_0000000009747635;39336;39;27;200071595;MOLAIN;108;2;1889
COMMUNE_0000000009728130;59291;59;32;200043396;HAUTMONT;14548;125;1026
COMMUNE_0000000009762353;9050;9;76;200066231;BENAGUES;503;5;1274
COMMUNE_0000000009748001;86085;86;75;200069763;COUSSAY;249;5;1169
COMMUNE_0000000009728565;80716;80;32;200070936;SAINT RIQUIER;1247;12;1640
COMMUNE_0000000009752426;17304;17;75;200036473;ROUFFIAC;449;5;1596
COMMUNE_0000000009732587;27310;27;28;200071843;HACQUEVILLE;442;NA;NA
COMMUNE_0000000009762760;65408;65;76;246500573;SARRANCOLIN;569;2;1451
COMMUNE_0000000009743996;72025;72;52;247200348;BAZOUGES CRE SUR LOIR;2075;29;1241
COMMUNE_0000000009751029;63012;63;84;200071199;ARTONNE;890;6;1149
COMMUNE_0000000009750519;3174;3;84;200071363;MOLLES;888;1;917
COMMUNE_0000000009729899;8099;8;44;240800862;CHAMPIGNEUL SUR VENCE;121;NA;NA
COMMUNE_0000000009741105;68007;68;44;246800726;ANDOLSHEIM;2180;NA;NA
COMMUNE_0000000009737304;54035;54;44;200069433;AVRICOURT;385;4;1086
COMMUNE_0000000009729387;2320;2;32;200071892;FONTAINE LES CLERCS;259;2;1188
COMMUNE_0000000009758939;83040;83;93;200040210;CHATEAUVIEUX;87;NA;NA
COMMUNE_0000000009760031;32136;32;76;243200508;GALIAX;155;2;1402
COMMUNE_0000000009757250;26073;26;84;200040681;CHANTEMERLE LES GRIGNAN;261;NA;NA
COMMUNE_0000000009734972;2084;2;32;240200584;BEZU LE GUERY;260;4;1833
COMMUNE_0000000009754858;43007;43;84;244301016;ARAULES;597;6;1460
COMMUNE_0000000009737023;92002;92;11;200054781;ANTONY;62210;695;5266
COMMUNE_0000000009743263;41190;41;24;200072072;ROCE;220;2;1405
COMMUNE_0000000009729654;2717;2;32;200040426;SERY LES MEZIERES;586;3;957
COMMUNE_0000000009750306;3135;3;84;200071389;LALIZOLLE;358;5;1755
COMMUNE_0000000009754278;15261;15;84;241500271;VIGEAN;825;4;937
COMMUNE_0000000009743529;21549;21;27;242101434;SAINT GERMAIN LE ROCHEUX;79;NA;NA
COMMUNE_0000000009760287;64365;64;75;200067239;MALAUSSANNE;426;NA;NA
COMMUNE_0000000009745263;25503;25;27;242504371;ROSIERES SUR BARBECHE;124;1;1393
COMMUNE_0000000009760932;11399;11;76;200035855;TREVILLE;102;NA;NA
COMMUNE_0000000009753007;73033;73;84;200040111;BAUCHE;507;4;1604
COMMUNE_0000000009761398;83131;83;93;248300410;SOLLIES TOUCAS;5741;33;3050
COMMUNE_0000000009759905;34116;34;76;243400017;GRABELS;8281;27;2917
COMMUNE_0000000009735467;77388;77;11;200077055;REUIL EN BRIE;828;10;2382
COMMUNE_0000000009737286;57623;57;44;200068146;SAINT QUIRIN;727;NA;NA
COMMUNE_0000000009758650;32079;32;76;243200458;CASTELNAU D AUZAN LABARRERE;1256;6;1043
COMMUNE_0000000009747866;39418;39;27;200071595;PICARREAU;103;NA;NA
COMMUNE_0000000009749326;1391;1;84;200071751;SALAVRE;279;2;1504
COMMUNE_0000000009735192;14226;14;28;200066710;DONNAY;268;NA;NA
COMMUNE_0000000009753105;63287;63;84;200070407;PRADEAUX;333;3;1605
COMMUNE_0000000009759112;40193;40;75;244000774;MONTEGUT;71;NA;NA
COMMUNE_0000000009730769;76043;76;28;247600620;AUZEBOSC;1122;6;1774
COMMUNE_0000002200276546;38163;38;84;200018166;HAUT BREDA;403;7;1439
COMMUNE_0000000009754333;24098;24;75;200040392;CHAMPCEVINEL;2860;35;1847
COMMUNE_0000000009751427;74002;74;84;200066793;ALBY SUR CHERAN;2580;14;3134
COMMUNE_0000000009747975;36248;36;24;200068880;VOUILLON;236;1;529
COMMUNE_0000000009748640;85248;85;52;200073260;SAINT MARTIN LARS EN SAINTE HERMINE;409;4;1370
COMMUNE_0000000009750322;23045;23;75;200067544;CHAMBON SUR VOUEIZE;911;9;651
COMMUNE_0000000009751962;73008;73;84;200068674;AIX LES BAINS;29799;201;3371
COMMUNE_0000000009732228;14701;14;28;241400415;TOURGEVILLE;809;76;3970
COMMUNE_0000000009755227;38444;38;84;200040657;SAINT PIERRE DE MEAROZ;132;NA;NA
COMMUNE_0000000009737839;55132;55;44;200066108;COUSANCES LES FORGES;1700;10;1049
COMMUNE_0000000009756246;46292;46;76;200067361;SAINT SIMON;171;NA;NA
COMMUNE_0000000009737203;22325;22;53;200069409;SAINT QUAY PORTRIEUX;2918;111;2513
COMMUNE_0000000009756772;33170;33;75;200044394;FONTET;794;10;1949
COMMUNE_0000000009736569;78490;78;11;200058782;PLAISIR;31680;485;3036
COMMUNE_0000000009734869;54091;54;44;200041515;BOUXIERES SOUS FROIDMONT;350;3;1524
COMMUNE_0000000009745404;89349;89;27;200039758;SAINT LEGER VAUBAN;361;6;887
COMMUNE_0000000009763437;66167;66;76;246600399;SAILLAGOUSE;1101;12;2446
COMMUNE_0000000009729622;2674;2;32;240200600;SAINT CLEMENT;52;NA;NA
COMMUNE_0000000009753748;38060;38;84;200059392;BRION;141;NA;NA
COMMUNE_0000000009735818;57173;57;44;200068146;DESSELING;107;NA;NA
COMMUNE_0000000009740645;35260;35;53;200039022;SAINT CHRISTOPHE DES BOIS;587;8;1647
COMMUNE_0000000009759858;40004;40;75;244000865;ANGRESSE;1994;41;3442
COMMUNE_0000000009746979;21285;21;27;242101509;FRANXAULT;469;1;1981
COMMUNE_0000000009733812;57055;57;44;200067957;BAZONCOURT;542;NA;NA
COMMUNE_0000000009763018;2B097;2B;94;200073104;COSTA;63;NA;NA
COMMUNE_0000000009736495;77508;77;11;247700339;VILLENEUVE LE COMTE;1859;25;3196
COMMUNE_0000000009732036;2797;2;32;240200501;VIEL ARCY;183;1;667
COMMUNE_0000000009728843;80624;80;32;200070951;PIERREGOT;278;5;1644
COMMUNE_0000000009757039;5117;5;93;200068765;RIBEYRET;109;NA;NA
COMMUNE_0000000009743647;72182;72;52;200073112;MANSIGNE;1574;14;1273
COMMUNE_0000000009754960;24146;24;75;200040392;CREYSSENSAC ET PISSOT;259;1;2048
COMMUNE_0000000009734007;95625;95;11;200035970;US;1305;15;3066
COMMUNE_0000000009732964;2462;2;32;200072031;MAREUIL EN DOLE;244;2;564
COMMUNE_0000000009763068;11230;11;76;200043776;MERIAL;31;NA;NA
COMMUNE_0000000009741452;29070;29;53;242900710;GUILER SUR GOYEN;532;3;1067
COMMUNE_0000000009748810;79340;79;75;200041333;VAUSSEROUX;330;3;1082
COMMUNE_0000000009760915;11075;11;76;200035715;CASTANS;125;1;1438
COMMUNE_0000000009742046;35169;35;53;243500618;MAXENT;1469;20;1371
COMMUNE_0000000009749612;3034;3;84;200071470;BOUCE;514;6;896
COMMUNE_0000000009739352;28240;28;24;200070167;MEAUCE;560;4;1188
COMMUNE_0000000009757423;84146;84;93;248400335;VILLEDIEU;517;1;2267
COMMUNE_0000000009738323;51443;51;44;200066835;POTANGIS;127;NA;NA
COMMUNE_0000000009756858;7346;7;84;240700864;VIVIERS;3720;31;1831
COMMUNE_0000000009746692;25017;25;27;200068070;AMONDANS;89;NA;NA
COMMUNE_0000000009758393;81309;81;76;200034064;VAOUR;334;3;1652
COMMUNE_0000000009741355;72370;72;52;200072700;VERNIE;339;6;1163
COMMUNE_0000000009759772;32106;32;76;200034726;COLOGNE;928;6;1976
COMMUNE_0000000009740509;77158;77;11;247700107;DIANT;192;1;660
COMMUNE_0000000009753994;26010;26;84;200040491;ANNEYRON;3962;7;1824
COMMUNE_0000000009727440;59005;59;32;245901061;ALLENNES LES MARAIS;3462;35;1759
COMMUNE_0000000009742308;72045;72;52;200040475;BRAINS SUR GEE;812;5;1844
COMMUNE_0000000009762539;9329;9;76;200067791;VERNAJOUL;645;7;1456
COMMUNE_0000000009759619;6108;6;93;200039857;ROQUETTE SUR SIAGNE;5393;46;3713
COMMUNE_0000000009756222;12048;12;76;200067171;CAMPOURIEZ;355;1;1375
COMMUNE_0000000009729591;8498;8;44;240800862;WARNECOURT;366;2;2453
COMMUNE_0000000009756115;33037;33;75;243301264;BEAUTIRAN;2222;27;2797
COMMUNE_0000000009758793;12286;12;76;200067155;VABRES L ABBAYE;1190;2;1055
COMMUNE_0000000009757718;47004;47;75;200068922;AIGUILLON;4367;65;1099
COMMUNE_0000000009739109;54183;54;44;200067643;ESSEY LA COTE;82;1;913
COMMUNE_0000000009758402;82121;82;76;248200099;MONTAUBAN;60444;867;1703
COMMUNE_0000000009730738;76146;76;28;200070449;BUCHY;2731;19;1816
COMMUNE_0000000009735775;67287;67;44;246700959;MELSHEIM;585;NA;NA
COMMUNE_0000000009758879;32180;32;76;243200417;LAGRAULET DU GERS;543;5;1118
COMMUNE_0000000009757900;6103;6;93;200030195;ROQUEBILLIERE;1822;30;2045
COMMUNE_0000000009739426;53238;53;52;245300389;SAINT MARS SUR LA FUTAIE;553;5;670
COMMUNE_0000000009733671;14042;14;28;200066728;BARON SUR ODON;917;1;2170
COMMUNE_0000000009756465;46111;46;76;200067361;FOURMAGNAC;157;1;3000
COMMUNE_0000000009727342;59201;59;32;245900410;ERQUINGHEM LE SEC;590;4;3575
COMMUNE_0000000009741596;89160;89;27;248900334;ETIGNY;756;10;1386
COMMUNE_0000000009761903;11058;11;76;200071926;CAILHAU;268;2;1635
COMMUNE_0000000009761095;64287;64;75;200067288;LAS;134;NA;NA
COMMUNE_0000000009754821;26117;26;84;200067767;ECHEVIS;48;1;2457
COMMUNE_0000000009732871;55094;55;44;245501242;BUZY DARMONT;564;2;950
COMMUNE_0000000009754197;38463;38;84;200070431;SAINT VERAND;1725;NA;NA
COMMUNE_0000000009743028;56115;56;53;200067932;LOCMARIA GRAND CHAMP;1706;16;1879
COMMUNE_0000000009730101;76096;76;28;200068534;BIVILLE LA BAIGNARDE;654;7;1230
COMMUNE_0000000009742707;56141;56;53;200067221;MOUSTOIR AC;1839;34;1527
COMMUNE_0000000009735418;51160;51;44;200066876;COMPERTRIX;1547;13;1461
COMMUNE_0000000009734220;50603;50;28;200067023;TOURVILLE SUR SIENNE;788;10;1647
COMMUNE_0000000009736268;67529;67;44;246700843;WEYERSHEIM;3335;NA;NA
COMMUNE_0000000009737188;50451;50;28;200069425;SAINT BRICE;135;1;1595
COMMUNE_0000000009749828;3032;3;84;200071512;BLOMARD;237;2;1066
COMMUNE_0000000009743427;90036;90;27;200069052;EGUENIGUE;278;1;2652
COMMUNE_0000000009740320;67195;67;44;200030526;HESSENHEIM;621;NA;NA
COMMUNE_0000000009735832;57133;57;44;245701206;CHATEAU VOUE;108;NA;NA
COMMUNE_0000000009731780;27338;27;28;200070142;HOGUES;626;1;816
COMMUNE_0000000009732157;27649;27;28;200070142;TOUFFREVILLE;348;NA;NA
COMMUNE_0000000009735191;14251;14;28;200066710;ESSON;511;NA;NA
COMMUNE_0000000009755465;26042;26;84;200068781;BEAUVALLON;1582;6;1986
COMMUNE_0000000009750888;17323;17;75;241700624;SAINT DENIS D OLERON;1349;34;3110
COMMUNE_0000000009727556;59592;59;32;200041960;THUMERIES;3915;54;2056
COMMUNE_0000000009746939;25420;25;27;200068070;NANS SOUS SAINTE ANNE;147;NA;NA
COMMUNE_0000000009742652;53273;53;52;245300223;VILLIERS CHARLEMAGNE;1135;13;1502
COMMUNE_0000000009732869;55443;55;44;245501242;ROUVRES EN WOEVRE;610;NA;NA
COMMUNE_0000000009753902;16256;16;75;200029734;PASSIRAC;239;1;762
COMMUNE_0000000009762360;9001;9;76;200067940;AIGUES JUNTES;65;NA;NA
COMMUNE_0000000009732169;76514;76;28;200023414;QUEVREVILLE LA POTERIE;975;NA;NA
COMMUNE_0000000009756058;24282;24;75;200040889;MONSAGUEL;156;2;967
COMMUNE_0000000009755322;15088;15;84;241500230;LACAPELLE VIESCAMP;513;2;1914
COMMUNE_0000000009744773;21666;21;27;242100154;VERNOT;80;NA;NA
COMMUNE_0000000009751831;63055;63;84;200071215;BROMONT LAMOTHE;974;8;1243
COMMUNE_0000000009761057;64262;64;75;200067296;HIGUERES SOUYE;276;NA;NA
COMMUNE_0000000009755313;15183;15;84;241501089;SAINT ETIENNE DE CARLAT;136;NA;NA
COMMUNE_0000000009749713;74271;74;84;247400682;SEYTROUX;500;2;4301
COMMUNE_0000000009754638;26380;26;84;200073096;GERVANS;560;3;1456
COMMUNE_0000000009748185;36096;36;24;243600343;LINGE;231;NA;NA
COMMUNE_0000000009739214;10059;10;44;200040137;BRAUX;104;NA;NA
COMMUNE_0000000009727240;59410;59;32;245900410;MONS EN BAROEUL;20855;270;2103
COMMUNE_0000000009762997;65117;65;76;246500573;CADEILHAN TRACHERE;38;NA;NA
COMMUNE_0000000009761234;31002;31;76;200071298;AIGNES;250;2;1118
COMMUNE_0000000009728673;80069;80;32;248000747;BEAUMONT HAMEL;215;3;1344
COMMUNE_0000000009732523;60102;60;32;246000921;BRENOUILLE;2041;27;1870
COMMUNE_0000000009728794;2100;2;32;240200493;BONY;137;NA;NA
COMMUNE_0000000009729497;76526;76;28;247600729;RICARVILLE DU VAL;169;3;1686
COMMUNE_0000000009759425;30347;30;76;243000569;VESTRIC ET CANDIAC;1420;16;2428
COMMUNE_0000000009762161;9046;9;76;200067940;BEDEILLE;72;NA;NA
COMMUNE_0000000009762274;64218;64;75;200067106;ESTERENCUBY;354;NA;NA
COMMUNE_0000000009760392;81231;81;76;248100745;ROUAIROUX;370;2;1026
COMMUNE_0000000009754007;7265;7;84;200072015;SAINT MARCEL LES ANNONAY;1429;5;1370
COMMUNE_0000000009740507;89332;89;27;248900748;SAINT AGNAN;952;20;1465
COMMUNE_0000000301144156;52278;52;44;245200597;LAVILLENEUVE AU ROI;81;NA;NA
COMMUNE_0000000009744379;68259;68;44;200066041;RAEDERSDORF;508;NA;NA
COMMUNE_0000000009747179;39403;39;27;243900420;PAGNOZ;234;1;1613
COMMUNE_0000000009728434;8175;8;44;240800821;FOISCHES;187;NA;NA
COMMUNE_0000000009761618;64314;64;75;200067106;LARCEVEAU ARROS CIBITS;403;NA;NA
COMMUNE_0000000009753085;42058;42;84;200065886;CHAZELLES SUR LAVIEU;283;2;1408
COMMUNE_0000000009735548;78291;78;11;200059889;GUERVILLE;2140;27;2688
COMMUNE_0000000009736925;51423;51;44;200067379;PARGNY SUR SAULX;1896;NA;NA
COMMUNE_0000000009736099;78192;78;11;247800550;DAMMARTIN EN SERVE;1186;26;2463
COMMUNE_0000000009738018;61166;61;28;200035103;FERRIERES LA VERRERIE;155;4;1384
COMMUNE_0000000009730209;8466;8;44;240800847;VAUX LES MOUZON;78;NA;NA
COMMUNE_0000000009739008;22171;22;53;200069409;PLAINTEL;4315;35;1552
COMMUNE_0000000009746147;25611;25;27;242500361;VEZE;443;NA;NA
COMMUNE_0000000009734750;67404;67;44;200040178;RITTERSHOFFEN;913;NA;NA
COMMUNE_0000000009748088;39279;39;27;200069615;LARNAUD;599;5;1223
COMMUNE_0000000009756720;46190;46;76;200023737;MECHMONT;123;1;1511
COMMUNE_0000000009745333;70505;70;27;200036549;TREMBLOIS;183;4;859
COMMUNE_0000000009746041;37100;37;24;243700820;EPEIGNE LES BOIS;436;7;1494
COMMUNE_0000000009757898;6013;6;93;200030195;BELVEDERE;674;10;2041
COMMUNE_0000000009744359;56212;56;53;200027027;SAINT DOLAY;2465;31;1262
COMMUNE_0000000009746451;39352;39;27;243900560;MONTEPLAIN;136;1;1964
COMMUNE_0000000009740097;77293;77;11;247700107;MISY SUR YONNE;977;25;2348
COMMUNE_0000000009739501;29053;29;53;200066868;FAOU;1717;13;1354
COMMUNE_0000000009762139;9265;9;76;200066231;SAINT JEAN DU FALGA;2946;27;1473
COMMUNE_0000000009736997;77373;77;11;200057958;PONTAULT COMBAULT;38326;483;3677
COMMUNE_0000000009741125;88470;88;44;200071157;THOLY;1581;42;1745
COMMUNE_0000000009759022;12292;12;76;200067155;VERSOLS ET LAPEYRE;430;1;1913
COMMUNE_0000000009743123;70244;70;27;200036150;FOUCHECOURT;109;1;936
COMMUNE_0000000009732094;60125;60;32;246000897;CANLY;795;9;3128
COMMUNE_0000000009759034;81317;81;76;200034031;VILLEFRANCHE D ALBIGEOIS;1245;10;1515
COMMUNE_0000000009745979;58123;58;27;200067692;GERMENAY;142;NA;NA
COMMUNE_0000000009735635;61399;61;28;200068450;SAINT GERVAIS DES SABLONS;70;2;1550
